,tokens,benchmark,metric_type,score,tpr
37150,17589862400.0,mmlu-high_school_computer_science,acc_norm_stderr,0.0446196043338474,40.0
37151,17589862400.0,mmlu-high_school_computer_science,acc_stderr,0.0446196043338474,40.0
37153,17589862400.0,mmlu-high_school_european_history,acc,0.1939393939393939,40.0
37154,17589862400.0,mmlu-high_school_european_history,acc_norm,0.1939393939393939,40.0
37155,17589862400.0,mmlu-high_school_european_history,acc_norm_stderr,0.03087414513656208,40.0
37156,17589862400.0,mmlu-high_school_european_history,acc_stderr,0.03087414513656208,40.0
37158,17589862400.0,mmlu-high_school_geography,acc,0.2171717171717172,40.0
37159,17589862400.0,mmlu-high_school_geography,acc_norm,0.2171717171717172,40.0
37160,17589862400.0,mmlu-high_school_geography,acc_norm_stderr,0.02937661648494563,40.0
37161,17589862400.0,mmlu-high_school_geography,acc_stderr,0.02937661648494563,40.0
37163,17589862400.0,mmlu-high_school_government_and_politics,acc,0.1865284974093264,40.0
37164,17589862400.0,mmlu-high_school_government_and_politics,acc_norm,0.1865284974093264,40.0
37165,17589862400.0,mmlu-high_school_government_and_politics,acc_norm_stderr,0.02811209121011747,40.0
37166,17589862400.0,mmlu-high_school_government_and_politics,acc_stderr,0.02811209121011747,40.0
37168,17589862400.0,mmlu-high_school_macroeconomics,acc,0.20512820512820512,40.0
37169,17589862400.0,mmlu-high_school_macroeconomics,acc_norm,0.20512820512820512,40.0
37170,17589862400.0,mmlu-high_school_macroeconomics,acc_norm_stderr,0.020473233173551972,40.0
37171,17589862400.0,mmlu-high_school_macroeconomics,acc_stderr,0.020473233173551972,40.0
37173,17589862400.0,mmlu-high_school_mathematics,acc,0.21851851851851853,40.0
37174,17589862400.0,mmlu-high_school_mathematics,acc_norm,0.21851851851851853,40.0
37175,17589862400.0,mmlu-high_school_mathematics,acc_norm_stderr,0.02519575225182379,40.0
37176,17589862400.0,mmlu-high_school_mathematics,acc_stderr,0.02519575225182379,40.0
37178,17589862400.0,mmlu-high_school_microeconomics,acc,0.18907563025210083,40.0
37179,17589862400.0,mmlu-high_school_microeconomics,acc_norm,0.18907563025210083,40.0
37180,17589862400.0,mmlu-high_school_microeconomics,acc_norm_stderr,0.025435119438105357,40.0
37181,17589862400.0,mmlu-high_school_microeconomics,acc_stderr,0.025435119438105357,40.0
37183,17589862400.0,mmlu-high_school_physics,acc,0.2119205298013245,40.0
37184,17589862400.0,mmlu-high_school_physics,acc_norm,0.2119205298013245,40.0
37185,17589862400.0,mmlu-high_school_physics,acc_norm_stderr,0.033367670865679766,40.0
37186,17589862400.0,mmlu-high_school_physics,acc_stderr,0.033367670865679766,40.0
37188,17589862400.0,mmlu-high_school_psychology,acc,0.2,40.0
37189,17589862400.0,mmlu-high_school_psychology,acc_norm,0.2,40.0
37190,17589862400.0,mmlu-high_school_psychology,acc_norm_stderr,0.017149858514250948,40.0
37191,17589862400.0,mmlu-high_school_psychology,acc_stderr,0.017149858514250948,40.0
37193,17589862400.0,mmlu-high_school_statistics,acc,0.1527777777777778,40.0
37194,17589862400.0,mmlu-high_school_statistics,acc_norm,0.1527777777777778,40.0
37195,17589862400.0,mmlu-high_school_statistics,acc_norm_stderr,0.024536326026134227,40.0
37196,17589862400.0,mmlu-high_school_statistics,acc_stderr,0.024536326026134227,40.0
37198,17589862400.0,mmlu-high_school_us_history,acc,0.25,40.0
37199,17589862400.0,mmlu-high_school_us_history,acc_norm,0.25,40.0
37200,17589862400.0,mmlu-high_school_us_history,acc_norm_stderr,0.03039153369274154,40.0
37201,17589862400.0,mmlu-high_school_us_history,acc_stderr,0.03039153369274154,40.0
37203,17589862400.0,mmlu-high_school_world_history,acc,0.24050632911392408,40.0
37204,17589862400.0,mmlu-high_school_world_history,acc_norm,0.24050632911392408,40.0
37205,17589862400.0,mmlu-high_school_world_history,acc_norm_stderr,0.02782078198114968,40.0
37206,17589862400.0,mmlu-high_school_world_history,acc_stderr,0.02782078198114968,40.0
37208,17589862400.0,mmlu-human_aging,acc,0.3183856502242152,40.0
37209,17589862400.0,mmlu-human_aging,acc_norm,0.3183856502242152,40.0
37210,17589862400.0,mmlu-human_aging,acc_norm_stderr,0.03126580522513713,40.0
37211,17589862400.0,mmlu-human_aging,acc_stderr,0.03126580522513713,40.0
37213,17589862400.0,mmlu-human_sexuality,acc,0.26717557251908397,40.0
37214,17589862400.0,mmlu-human_sexuality,acc_norm,0.26717557251908397,40.0
37215,17589862400.0,mmlu-human_sexuality,acc_norm_stderr,0.03880848301082397,40.0
37216,17589862400.0,mmlu-human_sexuality,acc_stderr,0.03880848301082397,40.0
37218,17589862400.0,mmlu-international_law,acc,0.17355371900826447,40.0
37219,17589862400.0,mmlu-international_law,acc_norm,0.17355371900826447,40.0
37220,17589862400.0,mmlu-international_law,acc_norm_stderr,0.0345727283691767,40.0
37221,17589862400.0,mmlu-international_law,acc_stderr,0.0345727283691767,40.0
37223,17589862400.0,mmlu-jurisprudence,acc,0.28703703703703703,40.0
37224,17589862400.0,mmlu-jurisprudence,acc_norm,0.28703703703703703,40.0
37225,17589862400.0,mmlu-jurisprudence,acc_norm_stderr,0.043733130409147614,40.0
37226,17589862400.0,mmlu-jurisprudence,acc_stderr,0.043733130409147614,40.0
37228,17589862400.0,mmlu-logical_fallacies,acc,0.22085889570552147,40.0
37229,17589862400.0,mmlu-logical_fallacies,acc_norm,0.22085889570552147,40.0
37230,17589862400.0,mmlu-logical_fallacies,acc_norm_stderr,0.03259177392742178,40.0
37231,17589862400.0,mmlu-logical_fallacies,acc_stderr,0.03259177392742178,40.0
37233,17589862400.0,mmlu-machine_learning,acc,0.30357142857142855,40.0
37234,17589862400.0,mmlu-machine_learning,acc_norm,0.30357142857142855,40.0
37235,17589862400.0,mmlu-machine_learning,acc_norm_stderr,0.04364226155841044,40.0
37236,17589862400.0,mmlu-machine_learning,acc_stderr,0.04364226155841044,40.0
37238,17589862400.0,mmlu-management,acc,0.2912621359223301,40.0
37239,17589862400.0,mmlu-management,acc_norm,0.2912621359223301,40.0
37240,17589862400.0,mmlu-management,acc_norm_stderr,0.044986763205729224,40.0
37241,17589862400.0,mmlu-management,acc_stderr,0.044986763205729224,40.0
37243,17589862400.0,mmlu-marketing,acc,0.2948717948717949,40.0
37244,17589862400.0,mmlu-marketing,acc_norm,0.2948717948717949,40.0
37245,17589862400.0,mmlu-marketing,acc_norm_stderr,0.02987257770889117,40.0
37246,17589862400.0,mmlu-marketing,acc_stderr,0.02987257770889117,40.0
37248,17589862400.0,mmlu-medical_genetics,acc,0.31,40.0
37249,17589862400.0,mmlu-medical_genetics,acc_norm,0.31,40.0
37250,17589862400.0,mmlu-medical_genetics,acc_norm_stderr,0.04648231987117316,40.0
37251,17589862400.0,mmlu-medical_genetics,acc_stderr,0.04648231987117316,40.0
37253,17589862400.0,mmlu-miscellaneous,acc,0.23243933588761176,40.0
37254,17589862400.0,mmlu-miscellaneous,acc_norm,0.23243933588761176,40.0
37255,17589862400.0,mmlu-miscellaneous,acc_norm_stderr,0.015104550008905713,40.0
37256,17589862400.0,mmlu-miscellaneous,acc_stderr,0.015104550008905713,40.0
37258,17589862400.0,mmlu-moral_disputes,acc,0.2109826589595376,40.0
37259,17589862400.0,mmlu-moral_disputes,acc_norm,0.2109826589595376,40.0
37260,17589862400.0,mmlu-moral_disputes,acc_norm_stderr,0.021966309947043117,40.0
37261,17589862400.0,mmlu-moral_disputes,acc_stderr,0.021966309947043117,40.0
37263,17589862400.0,mmlu-moral_scenarios,acc,0.2581005586592179,40.0
37264,17589862400.0,mmlu-moral_scenarios,acc_norm,0.2581005586592179,40.0
37265,17589862400.0,mmlu-moral_scenarios,acc_norm_stderr,0.014635185616527832,40.0
37266,17589862400.0,mmlu-moral_scenarios,acc_stderr,0.014635185616527832,40.0
37268,17589862400.0,mmlu-nutrition,acc,0.21568627450980393,40.0
37269,17589862400.0,mmlu-nutrition,acc_norm,0.21568627450980393,40.0
37270,17589862400.0,mmlu-nutrition,acc_norm_stderr,0.023550831351995098,40.0
37271,17589862400.0,mmlu-nutrition,acc_stderr,0.023550831351995098,40.0
37273,17589862400.0,mmlu-philosophy,acc,0.2090032154340836,40.0
37274,17589862400.0,mmlu-philosophy,acc_norm,0.2090032154340836,40.0
37275,17589862400.0,mmlu-philosophy,acc_norm_stderr,0.02309314039837422,40.0
37276,17589862400.0,mmlu-philosophy,acc_stderr,0.02309314039837422,40.0
37278,17589862400.0,mmlu-prehistory,acc,0.25308641975308643,40.0
37279,17589862400.0,mmlu-prehistory,acc_norm,0.25308641975308643,40.0
37280,17589862400.0,mmlu-prehistory,acc_norm_stderr,0.024191808600713,40.0
37281,17589862400.0,mmlu-prehistory,acc_stderr,0.024191808600713,40.0
37283,17589862400.0,mmlu-professional_accounting,acc,0.25177304964539005,40.0
37284,17589862400.0,mmlu-professional_accounting,acc_norm,0.25177304964539005,40.0
37285,17589862400.0,mmlu-professional_accounting,acc_norm_stderr,0.0258921511567094,40.0
37286,17589862400.0,mmlu-professional_accounting,acc_stderr,0.0258921511567094,40.0
37288,17589862400.0,mmlu-professional_law,acc,0.24445893089960888,40.0
37289,17589862400.0,mmlu-professional_law,acc_norm,0.24445893089960888,40.0
37290,17589862400.0,mmlu-professional_law,acc_norm_stderr,0.010976425013113916,40.0
37291,17589862400.0,mmlu-professional_law,acc_stderr,0.010976425013113916,40.0
37293,17589862400.0,mmlu-professional_medicine,acc,0.17279411764705882,40.0
37294,17589862400.0,mmlu-professional_medicine,acc_norm,0.17279411764705882,40.0
37295,17589862400.0,mmlu-professional_medicine,acc_norm_stderr,0.022966067585581788,40.0
37296,17589862400.0,mmlu-professional_medicine,acc_stderr,0.022966067585581788,40.0
37298,17589862400.0,mmlu-professional_psychology,acc,0.25163398692810457,40.0
37299,17589862400.0,mmlu-professional_psychology,acc_norm,0.25163398692810457,40.0
37300,17589862400.0,mmlu-professional_psychology,acc_norm_stderr,0.017555818091322253,40.0
37301,17589862400.0,mmlu-professional_psychology,acc_stderr,0.017555818091322253,40.0
37303,17589862400.0,mmlu-public_relations,acc,0.2727272727272727,40.0
37304,17589862400.0,mmlu-public_relations,acc_norm,0.2727272727272727,40.0
37305,17589862400.0,mmlu-public_relations,acc_norm_stderr,0.04265792110940589,40.0
37306,17589862400.0,mmlu-public_relations,acc_stderr,0.04265792110940589,40.0
37308,17589862400.0,mmlu-security_studies,acc,0.18775510204081633,40.0
37309,17589862400.0,mmlu-security_studies,acc_norm,0.18775510204081633,40.0
37310,17589862400.0,mmlu-security_studies,acc_norm_stderr,0.025000256039546205,40.0
37311,17589862400.0,mmlu-security_studies,acc_stderr,0.025000256039546205,40.0
37313,17589862400.0,mmlu-sociology,acc,0.22885572139303484,40.0
37314,17589862400.0,mmlu-sociology,acc_norm,0.22885572139303484,40.0
37315,17589862400.0,mmlu-sociology,acc_norm_stderr,0.02970528405677242,40.0
37316,17589862400.0,mmlu-sociology,acc_stderr,0.02970528405677242,40.0
37318,17589862400.0,mmlu-us_foreign_policy,acc,0.26,40.0
37319,17589862400.0,mmlu-us_foreign_policy,acc_norm,0.26,40.0
37320,17589862400.0,mmlu-us_foreign_policy,acc_norm_stderr,0.0440844002276808,40.0
37321,17589862400.0,mmlu-us_foreign_policy,acc_stderr,0.0440844002276808,40.0
37323,17589862400.0,mmlu-virology,acc,0.2469879518072289,40.0
37324,17589862400.0,mmlu-virology,acc_norm,0.2469879518072289,40.0
37325,17589862400.0,mmlu-virology,acc_norm_stderr,0.03357351982064536,40.0
37326,17589862400.0,mmlu-virology,acc_stderr,0.03357351982064536,40.0
37328,17589862400.0,mmlu-world_religions,acc,0.32748538011695905,40.0
37329,17589862400.0,mmlu-world_religions,acc_norm,0.32748538011695905,40.0
37330,17589862400.0,mmlu-world_religions,acc_norm_stderr,0.03599335771456027,40.0
37331,17589862400.0,mmlu-world_religions,acc_stderr,0.03599335771456027,40.0
37333,17589862400.0,mmlu,acc,0.23593761721808348,40.0
37334,17589862400.0,mmlu,acc_norm,0.23593761721808348,40.0
37335,17589862400.0,mmlu,acc_norm_stderr,0.003564303486490124,40.0
37336,17589862400.0,mmlu,acc_stderr,0.003564303486490124,40.0
37338,17589862400.0,piqa,acc,0.675734494015234,40.0
37339,17589862400.0,piqa,acc_norm,0.6735582154515778,40.0
37340,17589862400.0,piqa,acc_norm_stderr,0.0109404670461773,40.0
37341,17589862400.0,piqa,acc_stderr,0.01092153904134798,40.0
37343,17589862400.0,piqa,brier,0.550475291403699,40.0
37344,17589862400.0,piqa,brier_stderr,0.018524041174917488,40.0
37345,17589862400.0,piqa,loglikelihood,-68.30500245665051,40.0
37346,17589862400.0,piqa,loglikelihood_stderr,1.4002985951250468,40.0
37347,17589862400.0,piqa,neg_loglikelihood_norm,0.8157563045848581,40.0
37348,17589862400.0,sciq,acc,0.824,40.0
37349,17589862400.0,sciq,acc_norm,0.751,40.0
37350,17589862400.0,sciq,acc_norm_stderr,0.013681600278702322,40.0
37351,17589862400.0,sciq,acc_stderr,0.01204861689859752,40.0
37353,17589862400.0,sciq,brier,0.26886571002908277,40.0
37354,17589862400.0,sciq,brier_stderr,0.01621400454094108,40.0
37355,17589862400.0,sciq,loglikelihood,-8.631470327734947,40.0
37356,17589862400.0,sciq,loglikelihood_stderr,0.1149739056326183,40.0
37357,17589862400.0,sciq,neg_loglikelihood_norm,1.0162746330378585,40.0
37359,17589862400.0,triviaqa_1shot,exact_match,0.05948908335543181,40.0
37360,17589862400.0,triviaqa_1shot,exact_match_stderr,0.002223979914855971,40.0
37361,17589862400.0,triviaqa_1shot,loglikelihood,-10.30382077873193,40.0
37362,17589862400.0,triviaqa_1shot,loglikelihood_stderr,0.09321478090006471,40.0
37364,17589862400.0,webqs_1shot,exact_match,0.04084645669291338,40.0
37365,17589862400.0,webqs_1shot,exact_match_stderr,0.0043920401384008835,40.0
37366,17589862400.0,webqs_1shot,loglikelihood,-11.8777629845871,40.0
37367,17589862400.0,webqs_1shot,loglikelihood_stderr,0.27672508299649695,40.0
37368,17589862400.0,winogrande,acc,0.5011838989739542,40.0
37369,17589862400.0,winogrande,acc_stderr,0.01405244629052902,40.0
37371,35180773376.0,arc_challenge,acc,0.1945392491467577,160.0
37372,35180773376.0,arc_challenge,acc_norm,0.25,160.0
37373,35180773376.0,arc_challenge,acc_norm_stderr,0.012653835621466646,160.0
37374,35180773376.0,arc_challenge,acc_stderr,0.011567709174648728,160.0
37376,35180773376.0,arc_challenge,brier,1.2827979311276665,160.0
37377,35180773376.0,arc_challenge,brier_stderr,0.019613280546271344,160.0
37378,35180773376.0,arc_challenge,loglikelihood,-23.672957575158456,160.0
37379,35180773376.0,arc_challenge,loglikelihood_stderr,0.3331113424997969,160.0
37380,35180773376.0,arc_challenge,neg_loglikelihood_norm,1.0359364289985935,160.0
37381,35180773376.0,arc_easy,acc,0.507996632996633,160.0
37382,35180773376.0,arc_easy,acc_norm,0.45075757575757575,160.0
37383,35180773376.0,arc_easy,acc_norm_stderr,0.010209906101011109,160.0
37384,35180773376.0,arc_easy,acc_stderr,0.010258471289841977,160.0
37386,35180773376.0,arc_easy,brier,0.748124586580028,160.0
37387,35180773376.0,arc_easy,brier_stderr,0.01482467557210447,160.0
37388,35180773376.0,arc_easy,loglikelihood,-17.92663710797676,160.0
37389,35180773376.0,arc_easy,loglikelihood_stderr,0.19618943890707616,160.0
37390,35180773376.0,arc_easy,neg_loglikelihood_norm,1.032033129394532,160.0
37391,35180773376.0,c4,accuracy,0.390726774930954,160.0
37392,35180773376.0,c4,bits_per_byte,0,160.0
37393,35180773376.0,c4,cross_entropy_loss,3.2501142024993896,160.0
37394,35180773376.0,c4,loss,3.2501142024993896,160.0
37395,35180773376.0,c4,perplexity,25.861549377441406,160.0
37396,35180773376.0,c4,train_live_targets,462.9731140136719,160.0
37397,35180773376.0,c4,z_loss,151.42811584472656,160.0
37398,35180773376.0,dclm,accuracy,0.4167856276035309,160.0
37399,35180773376.0,dclm,bits_per_byte,0,160.0
37400,35180773376.0,dclm,cross_entropy_loss,3.045705556869507,160.0
37401,35180773376.0,dclm,loss,3.045705556869507,160.0
37402,35180773376.0,dclm,perplexity,21.046804428100582,160.0
37403,35180773376.0,dclm,train_live_targets,972.328369140625,160.0
37404,35180773376.0,dclm,z_loss,156.86062622070312,160.0
37405,35180773376.0,fineweb,accuracy,0.3943729102611542,160.0
37406,35180773376.0,fineweb,bits_per_byte,0,160.0
37407,35180773376.0,fineweb,cross_entropy_loss,3.213843584060669,160.0
37408,35180773376.0,fineweb,loss,3.213843584060669,160.0
37409,35180773376.0,fineweb,perplexity,24.913904190063477,160.0
37410,35180773376.0,fineweb,train_live_targets,640.4677124023438,160.0
37411,35180773376.0,fineweb,z_loss,153.7027130126953,160.0
37413,35180773376.0,gsm8k_cot_llama,exact_match,0.021986353297952996,160.0
37414,35180773376.0,gsm8k_cot_llama,exact_match_stderr,0.004039162758110066,160.0
37415,35180773376.0,hellaswag,acc,0.2980481975702051,160.0
37416,35180773376.0,hellaswag,acc_norm,0.3403704441346345,160.0
37417,35180773376.0,hellaswag,acc_norm_stderr,0.004728653488866955,160.0
37418,35180773376.0,hellaswag,acc_stderr,0.004564659775075908,160.0
37420,35180773376.0,hellaswag,brier,1.351472513687044,160.0
37421,35180773376.0,hellaswag,brier_stderr,0.008866453926030547,160.0
37422,35180773376.0,hellaswag,loglikelihood,-84.14795747080592,160.0
37423,35180773376.0,hellaswag,loglikelihood_stderr,0.4200843536087907,160.0
37424,35180773376.0,hellaswag,neg_loglikelihood_norm,0.6163377287498735,160.0
37426,35180773376.0,humaneval-py,n_assertionerror,18104,160.0
37427,35180773376.0,humaneval-py,n_assertionerror_stderr,,160.0
37428,35180773376.0,humaneval-py,n_exception,6834,160.0
37429,35180773376.0,humaneval-py,n_exception_stderr,,160.0
37430,35180773376.0,humaneval-py,n_invalid_status,0,160.0
37431,35180773376.0,humaneval-py,n_invalid_status_stderr,,160.0
37432,35180773376.0,humaneval-py,n_ok,655,160.0
37433,35180773376.0,humaneval-py,n_ok_stderr,,160.0
37434,35180773376.0,humaneval-py,n_syntaxerror,7114,160.0
37435,35180773376.0,humaneval-py,n_syntaxerror_stderr,,160.0
37436,35180773376.0,humaneval-py,pass@1,0.019969512195121948,160.0
37437,35180773376.0,humaneval-py,pass@128,0.07316949411807902,160.0
37438,35180773376.0,humaneval-py,pass@128_stderr,,160.0
37439,35180773376.0,humaneval-py,pass@16,0.04397507515936318,160.0
37440,35180773376.0,humaneval-py,pass@16_stderr,,160.0
37441,35180773376.0,humaneval-py,pass@1_stderr,,160.0
37442,35180773376.0,humaneval-py,pass@2,0.02622870449810025,160.0
37443,35180773376.0,humaneval-py,pass@2_stderr,,160.0
37444,35180773376.0,humaneval-py,pass@32,0.052371227512959785,160.0
37445,35180773376.0,humaneval-py,pass@32_stderr,,160.0
37446,35180773376.0,humaneval-py,pass@4,0.03200626473617653,160.0
37447,35180773376.0,humaneval-py,pass@4_stderr,,160.0
37448,35180773376.0,humaneval-py,pass@64,0.06260330135803632,160.0
37449,35180773376.0,humaneval-py,pass@64_stderr,,160.0
37450,35180773376.0,humaneval-py,pass@8,0.03751427010923826,160.0
37451,35180773376.0,humaneval-py,pass@8_stderr,,160.0
37452,35180773376.0,lambada_openai,acc,0.361925092179313,160.0
37453,35180773376.0,lambada_openai,acc_stderr,0.006695102847677403,160.0
37455,35180773376.0,lambada_openai,perplexity,28.50752985107908,160.0
37456,35180773376.0,lambada_openai,perplexity_stderr,1.004709877624994,160.0
37458,35180773376.0,lbpp,n_assertionerror,236,160.0
37459,35180773376.0,lbpp,n_assertionerror_stderr,,160.0
37460,35180773376.0,lbpp,n_exception,10868,160.0
37461,35180773376.0,lbpp,n_exception_stderr,,160.0
37462,35180773376.0,lbpp,n_invalid_status,0,160.0
37463,35180773376.0,lbpp,n_invalid_status_stderr,,160.0
37464,35180773376.0,lbpp,n_ok,0,160.0
37465,35180773376.0,lbpp,n_ok_stderr,,160.0
37466,35180773376.0,lbpp,n_syntaxerror,21096,160.0
37467,35180773376.0,lbpp,n_syntaxerror_stderr,,160.0
37468,35180773376.0,lbpp,pass@1,0,160.0
37469,35180773376.0,lbpp,pass@128,0,160.0
37470,35180773376.0,lbpp,pass@128_stderr,,160.0
37471,35180773376.0,lbpp,pass@16,0,160.0
37472,35180773376.0,lbpp,pass@16_stderr,,160.0
37473,35180773376.0,lbpp,pass@1_stderr,,160.0
37474,35180773376.0,lbpp,pass@2,0,160.0
37475,35180773376.0,lbpp,pass@2_stderr,,160.0
37476,35180773376.0,lbpp,pass@32,0,160.0
37477,35180773376.0,lbpp,pass@32_stderr,,160.0
37478,35180773376.0,lbpp,pass@4,0,160.0
37479,35180773376.0,lbpp,pass@4_stderr,,160.0
37480,35180773376.0,lbpp,pass@64,0,160.0
