,flops,params,tokens,benchmark,metric_type,score,tpr
302,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-human_sexuality,acc,0.2595419847328244,20.0
303,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-human_sexuality,acc_norm,0.2595419847328244,20.0
304,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-human_sexuality,acc_norm_stderr,0.03844876139785271,20.0
305,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-human_sexuality,acc_stderr,0.03844876139785271,20.0
307,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-international_law,acc,0.3305785123966942,20.0
308,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-international_law,acc_norm,0.3305785123966942,20.0
309,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-international_law,acc_norm_stderr,0.04294340845212095,20.0
310,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-international_law,acc_stderr,0.04294340845212095,20.0
312,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-jurisprudence,acc,0.25,20.0
313,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-jurisprudence,acc_norm,0.25,20.0
314,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-jurisprudence,acc_norm_stderr,0.04186091791394607,20.0
315,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-jurisprudence,acc_stderr,0.04186091791394607,20.0
317,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-logical_fallacies,acc,0.22085889570552147,20.0
318,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-logical_fallacies,acc_norm,0.22085889570552147,20.0
319,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-logical_fallacies,acc_norm_stderr,0.032591773927421776,20.0
320,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-logical_fallacies,acc_stderr,0.032591773927421776,20.0
322,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-machine_learning,acc,0.30357142857142855,20.0
323,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-machine_learning,acc_norm,0.30357142857142855,20.0
324,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-machine_learning,acc_norm_stderr,0.04364226155841044,20.0
325,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-machine_learning,acc_stderr,0.04364226155841044,20.0
327,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-management,acc,0.21359223300970873,20.0
328,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-management,acc_norm,0.21359223300970873,20.0
329,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-management,acc_norm_stderr,0.04058042015646034,20.0
330,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-management,acc_stderr,0.04058042015646034,20.0
332,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-marketing,acc,0.2863247863247863,20.0
333,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-marketing,acc_norm,0.2863247863247863,20.0
334,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-marketing,acc_norm_stderr,0.02961432369045666,20.0
335,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-marketing,acc_stderr,0.02961432369045666,20.0
337,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-medical_genetics,acc,0.33,20.0
338,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-medical_genetics,acc_norm,0.33,20.0
339,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-medical_genetics,acc_norm_stderr,0.04725815626252604,20.0
340,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-medical_genetics,acc_stderr,0.04725815626252604,20.0
342,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-miscellaneous,acc,0.2515964240102171,20.0
343,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-miscellaneous,acc_norm,0.2515964240102171,20.0
344,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-miscellaneous,acc_norm_stderr,0.015517322365529627,20.0
345,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-miscellaneous,acc_stderr,0.015517322365529627,20.0
347,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_disputes,acc,0.2398843930635838,20.0
348,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_disputes,acc_norm,0.2398843930635838,20.0
349,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_disputes,acc_norm_stderr,0.022989592543123567,20.0
350,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_disputes,acc_stderr,0.022989592543123567,20.0
352,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_scenarios,acc,0.24916201117318432,20.0
353,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_scenarios,acc_norm,0.24916201117318432,20.0
354,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_scenarios,acc_norm_stderr,0.01446589382985992,20.0
355,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-moral_scenarios,acc_stderr,0.01446589382985992,20.0
357,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-nutrition,acc,0.24183006535947713,20.0
358,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-nutrition,acc_norm,0.24183006535947713,20.0
359,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-nutrition,acc_norm_stderr,0.024518195641879337,20.0
360,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-nutrition,acc_stderr,0.024518195641879337,20.0
362,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-philosophy,acc,0.19614147909967847,20.0
363,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-philosophy,acc_norm,0.19614147909967847,20.0
364,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-philosophy,acc_norm_stderr,0.022552447780478026,20.0
365,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-philosophy,acc_stderr,0.022552447780478026,20.0
367,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-prehistory,acc,0.2345679012345679,20.0
368,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-prehistory,acc_norm,0.2345679012345679,20.0
369,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-prehistory,acc_norm_stderr,0.023576881744005723,20.0
370,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-prehistory,acc_stderr,0.023576881744005723,20.0
372,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_accounting,acc,0.2375886524822695,20.0
373,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_accounting,acc_norm,0.2375886524822695,20.0
374,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_accounting,acc_norm_stderr,0.025389512552729903,20.0
375,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_accounting,acc_stderr,0.025389512552729903,20.0
377,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_law,acc,0.24641460234680573,20.0
378,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_law,acc_norm,0.24641460234680573,20.0
379,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_law,acc_norm_stderr,0.011005971399927246,20.0
380,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_law,acc_stderr,0.011005971399927246,20.0
382,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_medicine,acc,0.2022058823529412,20.0
383,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_medicine,acc_norm,0.2022058823529412,20.0
384,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_medicine,acc_norm_stderr,0.024398192986654924,20.0
385,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_medicine,acc_stderr,0.024398192986654924,20.0
387,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_psychology,acc,0.2630718954248366,20.0
388,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_psychology,acc_norm,0.2630718954248366,20.0
389,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_psychology,acc_norm_stderr,0.017812676542320657,20.0
390,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-professional_psychology,acc_stderr,0.017812676542320657,20.0
392,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-public_relations,acc,0.21818181818181817,20.0
393,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-public_relations,acc_norm,0.21818181818181817,20.0
394,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-public_relations,acc_norm_stderr,0.03955932861795833,20.0
395,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-public_relations,acc_stderr,0.03955932861795833,20.0
397,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-security_studies,acc,0.19591836734693877,20.0
398,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-security_studies,acc_norm,0.19591836734693877,20.0
399,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-security_studies,acc_norm_stderr,0.02540930195322568,20.0
400,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-security_studies,acc_stderr,0.02540930195322568,20.0
402,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-sociology,acc,0.2537313432835821,20.0
403,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-sociology,acc_norm,0.2537313432835821,20.0
404,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-sociology,acc_norm_stderr,0.030769444967296035,20.0
405,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-sociology,acc_stderr,0.030769444967296035,20.0
407,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-us_foreign_policy,acc,0.26,20.0
408,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-us_foreign_policy,acc_norm,0.26,20.0
409,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-us_foreign_policy,acc_norm_stderr,0.04408440022768079,20.0
410,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-us_foreign_policy,acc_stderr,0.04408440022768079,20.0
412,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-virology,acc,0.26506024096385544,20.0
413,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-virology,acc_norm,0.26506024096385544,20.0
414,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-virology,acc_norm_stderr,0.03436024037944968,20.0
415,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-virology,acc_stderr,0.03436024037944968,20.0
417,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-world_religions,acc,0.3216374269005848,20.0
418,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-world_religions,acc_norm,0.3216374269005848,20.0
419,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-world_religions,acc_norm_stderr,0.03582529442573122,20.0
420,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu-world_religions,acc_stderr,0.03582529442573122,20.0
422,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu,acc,0.24714006208441697,20.0
423,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu,acc_norm,0.24714006208441697,20.0
424,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu,acc_norm_stderr,0.003614934691786738,20.0
425,1.9739956381483008e+18,122777600.0,2679635968.0,mmlu,acc_stderr,0.003614934691786738,20.0
427,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,acc,0.6207834602829162,20.0
428,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,acc_norm,0.6175190424374319,20.0
429,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,acc_norm_stderr,0.011339019654272349,20.0
430,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,acc_stderr,0.011320331012905072,20.0
432,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,brier,0.6537651338985306,20.0
433,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,brier_stderr,0.019706317502029648,20.0
434,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,loglikelihood,-82.78605385106847,20.0
435,1.9739956381483008e+18,122777600.0,2679635968.0,piqa,loglikelihood_stderr,1.7418252644981678,20.0
436,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,acc,0.641,20.0
437,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,acc_norm,0.55,20.0
438,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,acc_norm_stderr,0.015740004693383852,20.0
439,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,acc_stderr,0.015177264224798589,20.0
441,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,brier,0.5306894299207553,20.0
442,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,brier_stderr,0.020450095349910945,20.0
443,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,loglikelihood,-11.828738531112672,20.0
444,1.9739956381483008e+18,122777600.0,2679635968.0,sciq,loglikelihood_stderr,0.14368980694518446,20.0
446,1.9739956381483008e+18,122777600.0,2679635968.0,triviaqa_1shot,exact_match,0.002563422611155308,20.0
447,1.9739956381483008e+18,122777600.0,2679635968.0,triviaqa_1shot,exact_match_stderr,0.0004754261354044047,20.0
448,1.9739956381483008e+18,122777600.0,2679635968.0,triviaqa_1shot,loglikelihood,-15.98617492870259,20.0
449,1.9739956381483008e+18,122777600.0,2679635968.0,triviaqa_1shot,loglikelihood_stderr,0.11071258753036316,20.0
451,1.9739956381483008e+18,122777600.0,2679635968.0,webqs_1shot,exact_match,0.0004921259842519685,20.0
452,1.9739956381483008e+18,122777600.0,2679635968.0,webqs_1shot,exact_match_stderr,0.0004921259842519519,20.0
453,1.9739956381483008e+18,122777600.0,2679635968.0,webqs_1shot,loglikelihood,-17.279999591351494,20.0
454,1.9739956381483008e+18,122777600.0,2679635968.0,webqs_1shot,loglikelihood_stderr,0.33704123071061914,20.0
455,1.9739956381483008e+18,122777600.0,2679635968.0,winogrande,acc,0.5067087608524072,20.0
456,1.9739956381483008e+18,122777600.0,2679635968.0,winogrande,acc_stderr,0.014051220692330347,20.0
458,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,acc,0.17832764505119453,20.0
459,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,acc_norm,0.22525597269624573,20.0
460,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,acc_norm_stderr,0.012207839995407322,20.0
461,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,acc_stderr,0.0111861394067113,20.0
463,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,brier,1.3463532827781053,20.0
464,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,brier_stderr,0.019532307395842212,20.0
465,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,loglikelihood,-29.125577226433737,20.0
466,2.839306259801309e+18,160432128.0,2949644288.0,arc_challenge,loglikelihood_stderr,0.45323764054877014,20.0
467,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,acc,0.42424242424242425,20.0
468,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,acc_norm,0.3796296296296297,20.0
469,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,acc_norm_stderr,0.009958037725468568,20.0
470,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,acc_stderr,0.010141333654958557,20.0
472,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,brier,0.8884928098900765,20.0
473,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,brier_stderr,0.015322646544278768,20.0
474,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,loglikelihood,-22.494033907198343,20.0
475,2.839306259801309e+18,160432128.0,2949644288.0,arc_easy,loglikelihood_stderr,0.2396578905511612,20.0
476,2.839306259801309e+18,160432128.0,2949644288.0,c4,accuracy,0.3836701512336731,20.0
477,2.839306259801309e+18,160432128.0,2949644288.0,c4,bits_per_byte,0,20.0
478,2.839306259801309e+18,160432128.0,2949644288.0,c4,cross_entropy_loss,3.345792293548584,20.0
479,2.839306259801309e+18,160432128.0,2949644288.0,c4,loss,3.345792293548584,20.0
480,2.839306259801309e+18,160432128.0,2949644288.0,c4,perplexity,28.54182243347168,20.0
481,2.839306259801309e+18,160432128.0,2949644288.0,c4,train_live_targets,464.4752807617187,20.0
482,2.839306259801309e+18,160432128.0,2949644288.0,c4,z_loss,182.82630920410156,20.0
483,2.839306259801309e+18,160432128.0,2949644288.0,dclm,accuracy,0.3436759412288666,20.0
484,2.839306259801309e+18,160432128.0,2949644288.0,dclm,bits_per_byte,0,20.0
485,2.839306259801309e+18,160432128.0,2949644288.0,dclm,cross_entropy_loss,3.784515857696533,20.0
486,2.839306259801309e+18,160432128.0,2949644288.0,dclm,loss,3.784515857696533,20.0
487,2.839306259801309e+18,160432128.0,2949644288.0,dclm,perplexity,44.1141471862793,20.0
488,2.839306259801309e+18,160432128.0,2949644288.0,dclm,train_live_targets,993.1259765625,20.0
489,2.839306259801309e+18,160432128.0,2949644288.0,dclm,z_loss,172.66293334960938,20.0
490,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,accuracy,0.36470574140548706,20.0
491,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,bits_per_byte,0,20.0
492,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,cross_entropy_loss,3.5224318504333496,20.0
493,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,loss,3.5224318504333496,20.0
494,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,perplexity,33.992164611816406,20.0
495,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,train_live_targets,647.3777465820312,20.0
496,2.839306259801309e+18,160432128.0,2949644288.0,fineweb,z_loss,178.21713256835938,20.0
498,2.839306259801309e+18,160432128.0,2949644288.0,gsm8k_cot_llama,exact_match,0.00530705079605762,20.0
499,2.839306259801309e+18,160432128.0,2949644288.0,gsm8k_cot_llama,exact_match_stderr,0.0020013057209480535,20.0
500,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,acc,0.27902808205536744,20.0
501,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,acc_norm,0.29336785500896234,20.0
502,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,acc_norm_stderr,0.004543750480065814,20.0
503,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,acc_stderr,0.004476047101806605,20.0
505,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,brier,1.3935095991859872,20.0
506,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,brier_stderr,0.008719579916714362,20.0
507,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,loglikelihood,-92.61306704852336,20.0
508,2.839306259801309e+18,160432128.0,2949644288.0,hellaswag,loglikelihood_stderr,0.4582900842271147,20.0
510,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_assertionerror,975,20.0
511,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_assertionerror_stderr,,20.0
512,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_exception,3401,20.0
513,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_exception_stderr,,20.0
514,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_invalid_status,0,20.0
515,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_invalid_status_stderr,,20.0
516,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_ok,0,20.0
517,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_ok_stderr,,20.0
518,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_syntaxerror,28424,20.0
519,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,n_syntaxerror_stderr,,20.0
520,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@1,0,20.0
521,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@128,0,20.0
522,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@128_stderr,,20.0
523,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@16,0,20.0
524,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@16_stderr,,20.0
525,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@1_stderr,,20.0
526,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@2,0,20.0
527,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@2_stderr,,20.0
528,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@32,0,20.0
529,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@32_stderr,,20.0
530,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@4,0,20.0
531,2.839306259801309e+18,160432128.0,2949644288.0,humaneval-py,pass@4_stderr,,20.0
